"","Date","returns","volForecast","shortProb","shortSD","week","scaleFactor","scaledVolatility"
"82",2020-04-28,0.00381755656726224,0.016445866835432,0.0331144342316532,"SD","2022-10-01",0.00101743668667268,0.0174633035221047
"83",2020-04-29,0.0180413581042922,0.0163695520143941,0.0167885045839033,"Mean","2022-10-02",-0.00050871834333634,0.0158608336710577
"84",2020-04-30,-0.0227091299422248,0.0163425286379866,0.00809471524279969,"Mean","2022-10-03",-0.00050871834333634,0.0158338102946503
"85",2020-05-01,0.00509119394809154,0.0163500654425318,0.00707164503172425,"Mean","2022-10-04",-0.00050871834333634,0.0158413470991954
"86",2020-05-04,-0.0106362085064555,0.0162769004906978,0.00564346795785439,"Mean","2022-10-05",-0.00050871834333634,0.0157681821473615
"87",2020-05-05,0.00170945805902534,0.0162240460605512,0.00898779990722796,"Mean","2022-10-06",-0.00050871834333634,0.0157153277172149
"88",2020-05-06,0.00128015413947757,0.0161488955221706,0.0175029929079119,"Mean","2022-10-07",-0.00050871834333634,0.0156401771788342
"89",2020-05-07,0.0118693589392302,0.0160745944129945,0.0246972586813562,"Mean","2022-10-08",-0.00050871834333634,0.0155658760696581
"90",2020-05-11,0.00336580667008057,0.0160278695846505,0.0275487071260447,"SD","2022-10-09",0.00101743668667268,0.0170453062713232
"91",2020-05-12,0.0354822106685759,0.015957263425976,0.0199116294884483,"Mean","2022-10-10",-0.00050871834333634,0.0154485450826397
"92",2020-05-13,0.00606183316101294,0.016114660110381,0.010179497746773,"Mean","2022-10-11",-0.00050871834333634,0.0156059417670447
"93",2020-05-14,-0.0386086481421417,0.0160480039239886,0.00574372047119751,"Mean","2022-10-12",-0.00050871834333634,0.0155392855806523
"94",2020-05-15,0.00501250899490469,0.0162254181289914,0.00479904019196161,"Mean","2022-10-13",-0.00050871834333634,0.0157166997856551
"95",2020-05-18,0.00788563470020165,0.0161527707390993,0.00640758325042364,"Mean","2022-10-14",-0.00050871834333634,0.0156440523957629
"96",2020-05-19,-0.0183567037501868,0.0160852771727183,0.00859589377947087,"Mean","2022-10-15",-0.00050871834333634,0.015576558829382
"97",2020-05-20,-0.0131386741937041,0.0160766370494616,0.0172460381471211,"Mean","2022-10-16",-0.00050871834333634,0.0155679187061252
"98",2020-05-21,-0.0316387570679453,0.0160358728006923,0.0254716989091633,"Mean","2022-10-17",-0.00050871834333634,0.015527154457356
"99",2020-05-22,0.000880576459479698,0.0161428443256678,0.0300870205705694,"SD","2022-10-18",0.00101743668667268,0.0171602810123404
"100",2020-05-26,-0.0132863585096965,0.0160686525634658,0.0257378903966042,"Mean","2022-10-19",-0.00050871834333634,0.0155599342201294
"101",2020-05-27,0.0181139231807013,0.0160342253782878,0.0192466769803934,"Mean","2022-10-20",-0.00050871834333634,0.0155255070349514
"102",2020-05-28,0.0246499151243071,0.0160203722065443,0.0154937433565918,"Mean","2022-10-21",-0.00050871834333634,0.015511653863208
