"","Date","returns","volForecast","shortProb","shortSD","week","scaleFactor","scaledVolatility"
"1",2020-01-02,0.0191749636899177,0.020619559741503,0.025994801039792,"SD","2022-06-23",0.00956204676803172,0.0301816065095348
"2",2020-01-03,-0.0104134738817736,0.0205357306941873,0.0226621342398187,"Mean","2022-06-24",-0.00478102338401586,0.0157547073101715
"3",2020-01-06,0.00316708105712937,0.0201767972401728,0.013997200559888,"Mean","2022-06-25",-0.00478102338401586,0.0153957738561569
"4",2020-01-07,-0.00221587616613217,0.0197371043283159,0.003999200159968,"Mean","2022-06-26",-0.00478102338401586,0.0149560809443001
"5",2020-01-08,-0.00508341038937665,0.0192885062093145,0.0021995600879824,"SD","2022-06-27",0.00956204676803172,0.0288505529773462
"6",2020-01-09,-0.0150837745499217,0.0188639447577458,0.00559888022395521,"Mean","2022-06-28",-0.00478102338401586,0.01408292137373
"7",2020-01-10,-0.0248825408985267,0.0186734342001992,0.0027994401119776,"SD","2022-06-29",0.00956204676803172,0.0282354809682309
"8",2020-01-13,-0.0267085657848503,0.0189134464974843,0.00292798583140515,"SD","2022-06-30",0.00956204676803172,0.028475493265516
"9",2020-01-14,0.00017019320544609,0.019256015180173,0.00323744774854553,"SD","2022-07-01",0.00956204676803172,0.0288180619482047
"10",2020-01-15,-0.0161293646318379,0.0188126308390618,0.0049513906742461,"Mean","2022-07-02",-0.00478102338401586,0.0140316074550459
"11",2020-01-16,0.00155563072883336,0.0186739470680638,0.00901637854247331,"Mean","2022-07-03",-0.00478102338401586,0.0138929236840479
"12",2020-01-17,0.00945428590545383,0.0182641056278798,0.0160573945816897,"Mean","2022-07-04",-0.00478102338401586,0.013483082243864
"13",2020-01-20,-0.00945428590545383,0.0179600312713463,0.0239346070179903,"SD","2022-07-05",0.00956204676803172,0.027522078039378
"14",2020-01-21,0.0103093351165473,0.017631146369279,0.0197396418152267,"Mean","2022-07-06",-0.00478102338401586,0.0128501229852631
"15",2020-01-22,-0.00703322223336933,0.017408727818547,0.00999800039992001,"Mean","2022-07-07",-0.00478102338401586,0.0126277044345311
"16",2020-01-23,-0.0119491938357159,0.0170848715347574,0.002768677033824,"SD","2022-07-08",0.00956204676803172,0.0266469183027892
"17",2020-01-24,0.0119491938357159,0.0168396647382489,0.00364029758150934,"SD","2022-07-09",0.00956204676803172,0.0264017115062806
"18",2020-01-27,-0.0170142818176018,0.0166497662444617,0.00349021104869935,"SD","2022-07-10",0.00956204676803172,0.0262118130124934
"19",2020-01-28,0.00923750359541842,0.0166610345822795,0.00407271486879095,"Mean","2022-07-11",-0.00478102338401586,0.0118800111982636
"20",2020-01-29,-0.00243180597895343,0.0164542336904217,0.00307630781536,"SD","2022-07-12",0.00956204676803172,0.0260162804584535
"21",2020-01-30,0.00745043730522799,0.0161067872859465,0.00604274749445715,"Mean","2022-07-13",-0.00478102338401586,0.0113257639019306
"22",2020-01-31,-0.0198751136104578,0.0158642522991357,0.0197855165808943,"Mean","2022-07-14",-0.00478102338401586,0.0110832289151198
"23",2020-02-03,-0.00423508661941163,0.0160321385690711,0.0385351501128346,"SD*2","2022-07-15",0.0191240935360634,0.0351562321051346
"24",2020-02-04,0.0166597629246414,0.015694751344571,0.0504747535341417,"SD*3","2022-07-16",0.0286861403040952,0.0443808916486661
"25",2020-02-05,-0.00628056850155279,0.0156928676072879,0.0533806282221817,"SD*3","2022-07-17",0.0286861403040952,0.044379007911383
"26",2020-02-06,-0.00333067184929892,0.0153996285621311,0.0400789407335924,"SD*2","2022-07-18",0.0191240935360634,0.0345237220981945
"27",2020-02-07,-0.000526969367836472,0.0150726652411251,0.0275676090078427,"SD","2022-07-19",0.00956204676803172,0.0246347120091568
"28",2020-02-10,-0.000702935008759731,0.0147541043265266,0.0103694676084546,"Mean","2022-07-20",-0.00478102338401586,0.00997308094251069
"29",2020-02-11,-0.00264063173738105,0.0144449327554096,0.00420830866506437,"Mean","2022-07-21",-0.00478102338401586,0.0096639093713937
"30",2020-02-12,0.0124377359920222,0.0141511469986294,0.00405452506336677,"Mean","2022-07-22",-0.00478102338401586,0.00937012361461352
"31",2020-02-13,0.0102191936395526,0.0141142477564481,0.00381120357125156,"Mean","2022-07-23",-0.00478102338401586,0.00933322437243227
"32",2020-02-14,-0.0247744352567585,0.0139883822709694,0.00657575994682486,"Mean","2022-07-24",-0.00478102338401586,0.00920735888695352
"33",2020-02-17,0.00458227802145217,0.0145212477711458,0.0118976204759048,"Mean","2022-07-25",-0.00478102338401586,0.0097402243871299
"34",2020-02-18,-0.0175613914504931,0.014268271887974,0.0118986955297113,"Mean","2022-07-26",-0.00478102338401586,0.00948724850395813
"35",2020-02-19,-0.00179118801248102,0.0145101128704297,0.023918603376099,"SD","2022-07-27",0.00956204676803172,0.0240721596384615
"36",2020-02-20,0.0137098206068931,0.0142083853854709,0.0372955711887926,"SD*2","2022-07-28",0.0191240935360634,0.0333324789215343
"37",2020-02-21,-0.0214485618577127,0.0141795661753145,0.0425155610589112,"SD*2","2022-07-29",0.0191240935360634,0.033303659711378
"38",2020-02-24,-0.0413113697577971,0.0145118551367504,0.0423172941169342,"SD*2","2022-07-30",0.0191240935360634,0.0336359486728138
"39",2020-02-25,-0.0209292839323165,0.0163087608975476,0.0312598770568467,"SD","2022-07-31",0.00956204676803172,0.0258708076655793
"40",2020-02-26,-0.00192451949169925,0.01653257539996,0.0171897438694079,"Mean","2022-08-01",-0.00478102338401586,0.0117515520159441
