"","Date","Univariate","Multivariate"
"101",2020-05-28,0.0269019411772919,0.0256181128099413
"102",2020-05-29,0.0266983322206512,0.0260485838683886
"103",2020-06-01,0.0263482092532682,0.0259240008540255
"104",2020-06-02,0.0259821692018043,0.0257494093887998
"105",2020-06-03,0.0249482682079325,0.0246290408587628
"106",2020-06-04,0.0243974563192313,0.0240585792143056
"107",2020-06-05,0.0234615633384558,0.0229740096377521
"108",2020-06-08,0.0231153233191438,0.0225528455556149
"109",2020-06-09,0.0229392667776136,0.0223061403801055
"110",2020-06-10,0.0238900181558199,0.0229245934222565
"111",2020-06-11,0.0252892984519145,0.0240009877102081
"112",2020-06-12,0.0361076688981464,0.0339168202980362
"113",2020-06-15,0.0338914406949798,0.0314475983862861
"114",2020-06-16,0.033446852958393,0.0307071064601836
"115",2020-06-17,0.0335420969027295,0.0308954985535739
"116",2020-06-18,0.0315037779136463,0.0286938410158092
"117",2020-06-19,0.0317142294770068,0.0287163687235929
"118",2020-06-22,0.0301893920915024,0.0272464740019974
"119",2020-06-23,0.0294202124673712,0.0265970713291963
"120",2020-06-24,0.0288404342903213,0.0264251598401567
"121",2020-06-25,0.0315326643410354,0.0292985860946172
"122",2020-06-26,0.0306077390293499,0.0289313087104754
"123",2020-06-29,0.0306692296589017,0.0294257439795669
"124",2020-06-30,0.0300723481260334,0.0296278748911043
"125",2020-07-01,0.0288447036010826,0.0290194729800953
"126",2020-07-02,0.0282362810146277,0.0288301131389645
"127",2020-07-03,0.027439421088212,0.0284208348713659
"128",2020-07-06,0.0260607600825926,0.0271748346549987
"129",2020-07-07,0.0249987064324043,0.0264739114588211
"130",2020-07-08,0.0270681480399673,0.0287158569977716
"131",2020-07-09,0.0273919820317815,0.0293223884531798
"132",2020-07-10,0.0286973793584057,0.0308971652399181
"133",2020-07-13,0.0274908171102709,0.0299972360371362
"134",2020-07-14,0.0266330213385391,0.0295193534809666
"135",2020-07-15,0.0262514787334635,0.0295548576526014
"136",2020-07-16,0.0251778743079175,0.0287424462104616
"137",2020-07-17,0.0239397835582806,0.0278755672859943
"138",2020-07-20,0.0238540167242976,0.0283295686648204
"139",2020-07-21,0.0231986809339187,0.0281088671976525
"140",2020-07-22,0.0225923744387784,0.0277853885981683
"141",2020-07-23,0.0218868749942103,0.027056168411743
"142",2020-07-24,0.022065070165892,0.0268441219191413
"143",2020-07-27,0.0288376435492556,0.0323569716409248
"144",2020-07-28,0.0284566238509812,0.0313379501871077
"145",2020-07-29,0.0272125368287329,0.0295900032087186
"146",2020-07-30,0.0269345895039591,0.0290360687853585
"147",2020-07-31,0.0305937906028336,0.0318849178931989
"148",2020-08-03,0.0321876570555067,0.0327178483680738
"149",2020-08-04,0.030999391101987,0.0311304531301777
"150",2020-08-05,0.0295813754471751,0.0293694198153506
"151",2020-08-06,0.0285193151169085,0.0279654452703855
"152",2020-08-07,0.0282446655704665,0.0272879529627554
"153",2020-08-10,0.0270814947926289,0.0259189698474178
"154",2020-08-11,0.0257616346868119,0.0243588496630882
"155",2020-08-12,0.0255204062920614,0.0240520370214074
"156",2020-08-13,0.0247317316991086,0.0231475197251578
"157",2020-08-14,0.0237339270909754,0.0220572659604505
"158",2020-08-17,0.0242721170477374,0.0224393550970829
"159",2020-08-18,0.0241092222029413,0.0223842122875801
"160",2020-08-19,0.0234842150616204,0.022071049551532
"161",2020-08-20,0.0229602862385642,0.0219840702575062
"162",2020-08-21,0.0253538433943067,0.0244426519708773
"163",2020-08-24,0.0252833775613636,0.0244164230158459
"164",2020-08-25,0.0253818696428542,0.0247057493916662
"165",2020-08-26,0.0257936774060416,0.0249199668537428
"166",2020-08-27,0.0257736831229583,0.0246759811719682
"167",2020-08-28,0.0250624343170822,0.0237206287754162
"168",2020-09-01,0.0264065684630096,0.0246858368564921
"169",2020-09-02,0.030390627801377,0.0282056878661686
"170",2020-09-03,0.0293913769977858,0.0272572904719191
"171",2020-09-04,0.0287078930404342,0.0267845299264394
"172",2020-09-07,0.0301017768828495,0.0283918199987133
"173",2020-09-08,0.0295864836754865,0.0282845595892854
"174",2020-09-09,0.0282078781746199,0.0269695126367852
"175",2020-09-10,0.0279066834824557,0.026691780383825
"176",2020-09-11,0.0264741033469122,0.0251483954827174
"177",2020-09-14,0.025526699176942,0.0241200942685739
"178",2020-09-15,0.0249073016700852,0.0233488853863769
"179",2020-09-16,0.0241834320101473,0.0224173579890028
"180",2020-09-17,0.0231293787947308,0.0212174735881112
"181",2020-09-18,0.0244857733771268,0.0224515859608914
"182",2020-09-21,0.0234703865976816,0.0216432900778796
"183",2020-09-22,0.0282072475939006,0.0262779362017075
"184",2020-09-23,0.0270810896801356,0.0253686600202877
"185",2020-09-24,0.0259040221161453,0.024198268723887
"186",2020-09-25,0.0252647337750339,0.0234962135710391
"187",2020-09-28,0.0240278705466492,0.0222051848896293
"188",2020-09-29,0.0229817870704803,0.0211074407886863
"189",2020-09-30,0.023033649508688,0.0210858398168733
"190",2020-10-01,0.0224085726321502,0.0205315269823918
"191",2020-10-02,0.0226034772598586,0.0207502092042241
"192",2020-10-05,0.0222100171129242,0.0204552102825838
"193",2020-10-06,0.0240045995546606,0.0225678850448301
"194",2020-10-07,0.0242934879463299,0.0230417728117294
"195",2020-10-08,0.0244975749962928,0.023157161297329
"196",2020-10-09,0.0243914928460153,0.0231636067270825
"197",2020-10-12,0.0232506187710405,0.022065574328854
"198",2020-10-13,0.0225208163661153,0.0214700642854819
"199",2020-10-14,0.0215865125857491,0.0205815130360455
"200",2020-10-15,0.0233081455535856,0.0223012474519165
"201",2020-10-16,0.023197531758826,0.0222858910419305
"202",2020-10-19,0.0223643991098534,0.0216704375613015
"203",2020-10-20,0.021559677073566,0.0211023257620738
"204",2020-10-21,0.0212644485051173,0.0210758987796204
"205",2020-10-22,0.025250012717084,0.0249394558051218
"206",2020-10-23,0.0251783823965903,0.0250141256652694
"207",2020-10-26,0.0259709155601274,0.025959316865402
"208",2020-10-27,0.0280387211472289,0.0275475081380108
"209",2020-10-28,0.0311414350656915,0.0301195639809705
"210",2020-10-29,0.0330254928192569,0.0316019887680648
"211",2020-10-30,0.0312850427340352,0.0296621996615787
"212",2020-11-02,0.0300471306849818,0.0283024635111363
"213",2020-11-03,0.0300085147220665,0.0282635439336839
"214",2020-11-04,0.0284055777245289,0.0265821144987419
"215",2020-11-05,0.0269847878423178,0.0251891209771238
"216",2020-11-06,0.0258750134284226,0.0241436786825381
"217",2020-11-09,0.0258166795460859,0.0243435521534679
"218",2020-11-10,0.028464616466711,0.02798367480141
"219",2020-11-11,0.0292634307775865,0.0295570704530106
"220",2020-11-12,0.0278482224847125,0.0286060918442458
"221",2020-11-13,0.0269216196397484,0.028086384365504
"222",2020-11-16,0.0261232790014485,0.0274528846400435
"223",2020-11-17,0.0288544037472734,0.0307127211035969
"224",2020-11-18,0.0329530681969689,0.0341619507744903
"225",2020-11-19,0.0311909340970321,0.0319867430835667
