"","Date","Univariate","Multivariate"
"1",2020-01-03,0.0166098025191868,0.0166087265542984
"2",2020-01-06,0.0160409990243444,0.0166945822277446
"3",2020-01-07,0.0156882736194316,0.0167045501651815
"4",2020-01-08,0.015001296561981,0.0161972442743055
"5",2020-01-09,0.015781482288255,0.016808994230221
"6",2020-01-10,0.015159617124989,0.0161887218489595
"7",2020-01-13,0.0161145014536494,0.0171010122350671
"8",2020-01-14,0.0156391247167017,0.0169370211259188
"9",2020-01-15,0.0149978377165307,0.0164602602907131
"10",2020-01-16,0.0153542030692692,0.0167356811883959
"11",2020-01-17,0.0157342929657112,0.0168584826058788
"12",2020-01-20,0.0151727377494243,0.0160371241732933
"13",2020-01-21,0.015475325551169,0.016141852179545
"14",2020-01-22,0.0154062098368302,0.015969934235696
"15",2020-01-23,0.0158415191367908,0.0161967440098348
"16",2020-01-24,0.015167445003123,0.0154509007357528
"17",2020-01-27,0.0147524498880031,0.0147737114458487
"18",2020-01-28,0.0156379620792072,0.0155446066974188
"19",2020-01-29,0.014964379234615,0.0150061724520654
"20",2020-01-30,0.0143237446753898,0.0144738080198367
"21",2020-01-31,0.0138077179376142,0.0139119468176633
"22",2020-02-03,0.0136183149844673,0.0137181622904694
"23",2020-02-04,0.0131685929197357,0.0132260566216932
"24",2020-02-05,0.0127298519384539,0.0127970048483972
"25",2020-02-06,0.0130603785492369,0.0131794228948822
"26",2020-02-07,0.0128245189401611,0.0129364974224275
"27",2020-02-10,0.0123715076279348,0.0131855691278966
"28",2020-02-11,0.0120185895212228,0.0135316311368684
"29",2020-02-12,0.0128285298564946,0.0148921529819469
"30",2020-02-13,0.0124724397485315,0.0147672151978627
"31",2020-02-14,0.0139391248350662,0.0158776774139539
"32",2020-02-17,0.0135303222120834,0.0151996362734603
"33",2020-02-18,0.013068846443005,0.0145716684590984
"34",2020-02-19,0.012882950508053,0.0143177519249209
"35",2020-02-20,0.0124131571905701,0.0138916651195296
"36",2020-02-21,0.012618720494031,0.0142233219972098
"37",2020-02-24,0.0121980121579555,0.0140581821459554
"38",2020-02-25,0.0146467048864719,0.016252092334536
"39",2020-02-26,0.0168524047864169,0.0182672765347206
"40",2020-02-27,0.0166677386744662,0.0183307307721425
"41",2020-02-28,0.0210059995649223,0.0217918864136103
"42",2020-03-02,0.0208732033762292,0.0217083484781946
"43",2020-03-03,0.019755998809859,0.0207917047258825
"44",2020-03-04,0.018979288078216,0.0197021126146311
"45",2020-03-05,0.0182172966818342,0.0186730092845181
"46",2020-03-06,0.0172869339404654,0.0177983832662971
"47",2020-03-09,0.0165026724155474,0.0170517977785409
"48",2020-03-10,0.0157197768159439,0.0163089372016964
"49",2020-03-11,0.0150777622829354,0.0155727412857461
"50",2020-03-12,0.0193996588193221,0.0189084627474921
"51",2020-03-13,0.0308579406425129,0.0279459281607089
"52",2020-03-16,0.0290198055711895,0.0261549586014425
"53",2020-03-17,0.0286108153027424,0.0260304897964882
"54",2020-03-18,0.0270381756515992,0.0243963630408157
"55",2020-03-19,0.0253305496965506,0.0232988724749811
"56",2020-03-20,0.0247543304958864,0.0234466040479466
"57",2020-03-23,0.026862988238337,0.025862749680834
"58",2020-03-24,0.0280477478075405,0.027337369621155
"59",2020-03-25,0.0263256017224922,0.0258347258783836
"60",2020-03-26,0.0247909331070108,0.0243927798475413
"61",2020-03-27,0.0237683974456865,0.0230370489400378
"62",2020-03-30,0.0229265151170787,0.0224872061395399
"63",2020-03-31,0.0215542054395369,0.0213897630914178
"64",2020-04-01,0.0222059686765331,0.0220863085242846
"65",2020-04-02,0.023375877338668,0.0232498335974
"66",2020-04-03,0.024070952964766,0.0240813510218497
"67",2020-04-06,0.022791251248674,0.022962760591229
"68",2020-04-07,0.022414970984502,0.0229892926971477
"69",2020-04-08,0.0211904423948688,0.0220863577968001
"70",2020-04-09,0.0205049529607528,0.0217066312181109
"71",2020-04-14,0.0197601536547825,0.0205821879433152
"72",2020-04-15,0.0188143444603468,0.0196620471437074
"73",2020-04-16,0.0188805793806189,0.019762029043686
"74",2020-04-17,0.0180227293006443,0.0188721139185565
"75",2020-04-20,0.0172048712912846,0.0180068845100281
"76",2020-04-21,0.0175512584087333,0.0182000720174387
"77",2020-04-22,0.0174158246084742,0.0180371619758713
"78",2020-04-23,0.016840381252562,0.0173574393302156
"79",2020-04-24,0.0184648480824495,0.0190801856656352
"80",2020-04-27,0.0175675609657343,0.0186262533433563
"81",2020-04-28,0.0169794234856368,0.0184492136433238
"82",2020-04-29,0.0161969320327899,0.0177417945030753
"83",2020-04-30,0.0156301900286281,0.0169042772289378
"84",2020-05-01,0.0173786052525764,0.0181864799680984
"85",2020-05-04,0.0165729045835928,0.0173222727782242
"86",2020-05-05,0.0168486958725448,0.0174896760892927
"87",2020-05-06,0.0160565005565998,0.0168645363645742
"88",2020-05-07,0.0153303215953018,0.0163848443884585
"89",2020-05-11,0.01477591181546,0.015936670809137
"90",2020-05-12,0.0141815652165277,0.0154386803137222
"91",2020-05-13,0.0139709254144832,0.0147348209402455
"92",2020-05-14,0.0134715780634649,0.0141229494332116
"93",2020-05-15,0.0175381613601679,0.0172385538969321
"94",2020-05-18,0.0167170925235056,0.0164575929814138
"95",2020-05-19,0.0159997051222362,0.0157548019846997
"96",2020-05-20,0.017198547992622,0.0168703731372586
"97",2020-05-21,0.0176897168118386,0.0175490559908617
"98",2020-05-22,0.0202908627833074,0.0200409275764915
"99",2020-05-26,0.0191681870597298,0.019384880673225
"100",2020-05-27,0.0194811054582725,0.0198066142456094
